Contig_ID	Length(bp)	Mapped_Reads	RPM	RPKM
k141_163734	1159	33	8.1311	7.0156
k141_163744	1094	22	5.4207	4.9550
k141_163745	1399	49	12.0735	8.6301
k141_163746	1677	50	12.3199	7.3464
k141_163747	1000	21	5.1743	5.1743
k141_163748	1394	62	15.2766	10.9588
k141_163754	1643	37	9.1167	5.5488
k141_163755	1236	43	10.5951	8.5721
k141_163757	1116	26	6.4063	5.7404
k141_163759	1994	59	14.5374	7.2906
k141_163761	2551	106	26.1181	10.2384
k141_163762	1112	22	5.4207	4.8748
k141_163767	1174	44	10.8415	9.2346
k141_163771	1842	47	11.5807	6.2870
k141_163773	7446	479	118.0242	15.8507
k141_163776	1211	22	5.4207	4.4762
k141_163779	1203	27	6.6527	5.5301
k141_163782	1003	25	6.1599	6.1415
k141_163783	1207	25	6.1599	5.1035
k141_163787	1084	29	7.1455	6.5918
k141_163788	1384	51	12.5663	9.0797
k141_163789	1127	31	7.6383	6.7776
k141_163792	1907	55	13.5518	7.1064
k141_163794	1087	19	4.6815	4.3069
k141_163797	1697	46	11.3343	6.6790
k141_163799	1270	33	8.1311	6.4024
k141_163801	1227	49	12.0735	9.8398
k141_163803	2089	80	19.7118	9.4360
k141_163804	1087	18	4.4351	4.0802
k141_163805	2425	59	14.5374	5.9948
k141_163807	2287	97	23.9005	10.4506
k141_16381	1253	40	9.8559	7.8658
k141_163810	2068	67	16.5086	7.9829
k141_163815	1946	106	26.1181	13.4214
k141_163823	3065	113	27.8429	9.0841
k141_163826	1646	53	13.0591	7.9338
k141_163828	1098	86	21.1902	19.2989
k141_163829	1455	36	8.8703	6.0964
k141_163830	1020	24	5.9135	5.7976
k141_163837	2280	135	33.2636	14.5893
k141_163839	1730	48	11.8271	6.8365
k141_163849	1161	52	12.8127	11.0359
k141_163865	1929	40	9.8559	5.1093
k141_163866	1099	41	10.1023	9.1923
k141_163867	1545	58	14.2910	9.2499
k141_16387	47298	5373	1323.8921	27.9904
k141_163873	1491	38	9.3631	6.2797
k141_163880	2246	88	21.6830	9.6540
k141_163884	1317	34	8.3775	6.3611
k141_163885	3997	275	67.7592	16.9525
k141_163886	5024	315	77.6151	15.4489
k141_163888	1174	24	5.9135	5.0371
k141_163889	1153	26	6.4063	5.5562
k141_163890	1188	41	10.1023	8.5036
k141_163891	1053	25	6.1599	5.8499
k141_163892	4298	170	41.8875	9.7458
k141_163894	1426	54	13.3054	9.3306
k141_163898	1115	47	11.5807	10.3862
k141_163902	1063	26	6.4063	6.0266
k141_163914	2946	76	18.7262	6.3565
k141_163916	1052	23	5.6671	5.3870
k141_163919	2208	101	24.8861	11.2709
k141_16392	1175	36	8.8703	7.5492
k141_163921	1463	44	10.8415	7.4104
k141_163922	1044	27	6.6527	6.3723
k141_163925	1005	17	4.1888	4.1679
k141_163929	2636	75	18.4798	7.0105
k141_163937	1088	39	9.6095	8.8323
k141_163939	2478	115	28.3357	11.4349
k141_16394	1868	51	12.5663	6.7271
k141_163946	1193	19	4.6815	3.9242
k141_16395	1976	73	17.9870	9.1027
k141_163950	1807	46	11.3343	6.2724
k141_163954	1616	43	10.5951	6.5564
k141_163955	12077	923	227.4246	18.8312
k141_163970	1050	25	6.1599	5.8666
k141_163975	7289	354	87.2246	11.9666
k141_163981	1151	29	7.1455	6.2081
k141_163982	1002	27	6.6527	6.6394
k141_163985	1309	39	9.6095	7.3411
k141_163987	1220	32	7.8847	6.4629
k141_163988	1028	25	6.1599	5.9921
k141_16399	1041	25	6.1599	5.9173
k141_163991	1014	21	5.1743	5.1029
k141_163995	1099	23	5.6671	5.1566
k141_164	1049	19	4.6815	4.4629
k141_164004	2924	145	35.7276	12.2187
k141_164005	3368	97	23.9005	7.0964
k141_164008	12689	906	223.2358	17.5929
k141_164017	1371	38	9.3631	6.8294
k141_164019	1133	27	6.6527	5.8718
k141_16402	1277	33	8.1311	6.3674
k141_164020	1886	60	14.7838	7.8387
k141_164024	1837	109	26.8573	14.6202
k141_164025	1525	59	14.5374	9.5327
k141_164026	1229	38	9.3631	7.6185
k141_164027	1365	42	10.3487	7.5815
k141_16403	1124	41	10.1023	8.9878
k141_164030	1171	45	11.0879	9.4687
k141_164031	1096	37	9.1167	8.3182
k141_164036	1426	37	9.1167	6.3932
k141_164038	2243	99	24.3933	10.8753
k141_164039	1189	41	10.1023	8.4965
k141_16404	1250	46	11.3343	9.0674
k141_164040	1807	74	18.2334	10.0904
k141_164041	1180	45	11.0879	9.3965
k141_164045	1021	20	4.9279	4.8266
k141_164048	1186	20	4.9279	4.1551
k141_16405	1013	34	8.3775	8.2700
k141_164053	4680	199	49.0330	10.4771
k141_164058	1115	34	8.3775	7.5135
k141_164070	1869	104	25.6253	13.7107
k141_164073	3430	185	45.5835	13.2896
k141_164080	1338	44	10.8415	8.1027
k141_164081	2344	188	46.3227	19.7622
k141_164083	6093	422	103.9796	17.0654
k141_164086	1014	16	3.9424	3.8879
k141_164090	1418	30	7.3919	5.2129
k141_164093	1451	34	8.3775	5.7736
k141_164094	1103	43	10.5951	9.6057
k141_1641	1322	29	7.1455	5.4051
k141_164100	2398	111	27.3501	11.4054
k141_164103	1024	21	5.1743	5.0531
k141_164105	1066	31	7.6383	7.1654
k141_164106	1447	39	9.6095	6.6410
k141_164107	1253	36	8.8703	7.0792
k141_164110	1014	26	6.4063	6.3179
k141_164112	1583	49	12.0735	7.6269
k141_164113	2556	113	27.8429	10.8931
k141_164118	4691	273	67.2664	14.3395
k141_164127	1327	28	6.8991	5.1990
k141_164131	1148	59	14.5374	12.6633
k141_164138	1213	25	6.1599	5.0783
k141_164139	2835	195	48.0475	16.9480
k141_164140	1445	35	8.6239	5.9681
k141_164142	1083	32	7.8847	7.2804
k141_164143	3322	129	31.7852	9.5681
k141_164144	1320	62	15.2766	11.5732
k141_164145	1204	20	4.9279	4.0930
k141_164148	2656	172	42.3803	15.9564
k141_164150	1080	20	4.9279	4.5629
k141_164151	1004	23	5.6671	5.6446
k141_164153	1808	61	15.0302	8.3132
k141_164155	2702	90	22.1757	8.2072
k141_164156	1310	44	10.8415	8.2759
k141_164157	1385	29	7.1455	5.1592
k141_164160	3337	215	52.9754	15.8752
k141_164162	1036	29	7.1455	6.8972
k141_164163	10345	722	177.8988	17.1966
k141_164168	1483	57	14.0446	9.4704
k141_16417	1054	23	5.6671	5.3768
k141_164171	1044	24	5.9135	5.6643
k141_164172	1534	49	12.0735	7.8706
k141_164176	1220	29	7.1455	5.8570
k141_164190	1050	24	5.9135	5.6319
k141_164194	2220	76	18.7262	8.4352
k141_164199	1140	29	7.1455	6.2680
k141_1642	1486	40	9.8559	6.6325
k141_16421	1527	43	10.5951	6.9385
k141_164210	1239	31	7.6383	6.1649
k141_164211	2202	64	15.7694	7.1614
k141_164212	2088	63	15.5230	7.4344
k141_164220	1803	44	10.8415	6.0130
k141_164228	1133	33	8.1311	7.1766
k141_164229	1280	37	9.1167	7.1224
k141_164234	1455	34	8.3775	5.7577
k141_164242	1461	52	12.8127	8.7698
k141_164248	1418	60	14.7838	10.4258
k141_164251	1308	35	8.6239	6.5932
k141_164256	1079	36	8.8703	8.2209
k141_164258	1912	55	13.5518	7.0878
k141_164261	2731	112	27.5965	10.1049
k141_164262	1047	25	6.1599	5.8834
k141_164263	5884	213	52.4826	8.9195
k141_164267	2412	79	19.4654	8.0702
k141_164270	12019	910	224.2214	18.6556
k141_164273	3127	118	29.0749	9.2980
k141_164277	1150	19	4.6815	4.0709
k141_164279	1915	69	17.0014	8.8780
k141_16428	1846	48	11.8271	6.4069
k141_164284	1164	35	8.6239	7.4088
k141_164289	1060	15	3.6960	3.4868
k141_164295	1134	31	7.6383	6.7357
k141_164297	1693	80	19.7118	11.6431
k141_164306	1158	34	8.3775	7.2345
k141_164308	1046	25	6.1599	5.8890
k141_16431	1947	94	23.1613	11.8959
k141_164316	1879	61	15.0302	7.9991
k141_16433	1448	40	9.8559	6.8066
k141_164331	1148	39	9.6095	8.3706
k141_164332	2485	107	26.3645	10.6095
k141_164335	1428	62	15.2766	10.6979
k141_164338	1076	25	6.1599	5.7248
k141_164339	3398	120	29.5677	8.7015
k141_16434	2883	105	25.8717	8.9739
k141_164341	1285	54	13.3054	10.3544
k141_164342	4010	179	44.1051	10.9988
k141_164349	1233	61	15.0302	12.1900
k141_164354	2615	107	26.3645	10.0820
k141_164357	2655	121	29.8141	11.2294
k141_16436	2873	96	23.6541	8.2333
k141_164365	1486	67	16.5086	11.1094
k141_164367	2200	66	16.2622	7.3919
k141_164374	2690	126	31.0460	11.5413
k141_164375	1252	37	9.1167	7.2817
k141_164380	4215	257	63.3241	15.0235
k141_164385	1818	60	14.7838	8.1319
k141_164386	1224	41	10.1023	8.2535
k141_164388	1354	33	8.1311	6.0052
k141_164403	1889	93	22.9149	12.1307
k141_164405	2122	111	27.3501	12.8888
k141_164406	1375	37	9.1167	6.6303
k141_164407	7057	542	133.5473	18.9241
k141_164410	1501	55	13.5518	9.0285
k141_164423	1446	35	8.6239	5.9640
k141_164425	1233	165	40.6555	32.9729
k141_164427	3006	155	38.1916	12.7051
k141_16443	1011	24	5.9135	5.8492
k141_164430	1041	38	9.3631	8.9943
k141_164435	1054	37	9.1167	8.6496
k141_164436	1005	24	5.9135	5.8841
k141_164441	1170	49	12.0735	10.3192
k141_164445	1407	61	15.0302	10.6825
k141_164447	1060	19	4.6815	4.4166
k141_164450	1127	21	5.1743	4.5913
k141_164456	2231	78	19.2190	8.6145
k141_164457	1187	20	4.9279	4.1516
k141_164459	1342	46	11.3343	8.4458
k141_16446	2017	69	17.0014	8.4291
k141_164464	1002	18	4.4351	4.4263
k141_164470	1690	58	14.2910	8.4562
k141_164472	1235	31	7.6383	6.1849
k141_164473	1945	59	14.5374	7.4743
k141_164474	1937	65	16.0158	8.2684
k141_164481	1425	43	10.5951	7.4351
k141_164484	1084	27	6.6527	6.1372
k141_164485	1445	64	15.7694	10.9131
k141_164489	1012	30	7.3919	7.3043
k141_164498	1293	40	9.8559	7.6225
k141_16450	2082	45	11.0879	5.3256
k141_164501	1496	50	12.3199	8.2352
k141_164504	1318	28	6.8991	5.2345
k141_164507	1370	38	9.3631	6.8344
k141_164512	1327	32	7.8847	5.9418
k141_164513	1086	30	7.3919	6.8066
k141_164514	2995	81	19.9582	6.6638
k141_16452	3240	110	27.1037	8.3653
k141_164528	1928	90	22.1757	11.5019
k141_164532	1650	45	11.0879	6.7199
k141_164533	2735	110	27.1037	9.9099
k141_164543	1515	49	12.0735	7.9693
k141_164552	1519	61	15.0302	9.8948
k141_164558	1021	21	5.1743	5.0679
k141_164561	2114	54	13.3054	6.2940
k141_164564	1066	18	4.4351	4.1606
k141_164569	1889	70	17.2478	9.1307
k141_16457	2797	96	23.6541	8.4570
k141_164572	1516	51	12.5663	8.2891
k141_16458	1701	50	12.3199	7.2427
k141_164586	1004	25	6.1599	6.1354
k141_164589	1903	59	14.5374	7.6392
k141_164592	1645	36	8.8703	5.3923
k141_164593	1422	51	12.5663	8.8370
k141_164594	1381	37	9.1167	6.6015
k141_164595	1552	47	11.5807	7.4618
k141_164599	1274	26	6.4063	5.0285
k141_164604	1235	25	6.1599	4.9878
k141_164607	2149	73	17.9870	8.3699
k141_164610	2067	82	20.2046	9.7748
k141_164611	2919	136	33.5100	11.4800
k141_164619	1228	19	4.6815	3.8123
k141_164620	1295	21	5.1743	3.9956
k141_164621	2602	66	16.2622	6.2499
k141_164622	1101	23	5.6671	5.1473
k141_164629	1029	27	6.6527	6.4652
k141_164630	1642	55	13.5518	8.2533
k141_164638	1157	34	8.3775	7.2407
k141_164640	1206	36	8.8703	7.3551
k141_164649	1479	40	9.8559	6.6639
k141_164650	1317	27	6.6527	5.0514
k141_164652	1532	35	8.6239	5.6292
k141_164653	1016	26	6.4063	6.3054
k141_164658	1163	32	7.8847	6.7796
k141_164661	3052	95	23.4077	7.6696
k141_164662	2474	70	17.2478	6.9716
k141_164666	4365	147	36.2204	8.2979
k141_164669	1446	40	9.8559	6.8160
k141_16467	1321	45	11.0879	8.3935
k141_164670	2696	125	30.7996	11.4242
k141_164677	1866	48	11.8271	6.3382
k141_164678	1161	32	7.8847	6.7913
k141_164679	4028	156	38.4380	9.5427
k141_16468	1299	37	9.1167	7.0182
k141_164681	1216	49	12.0735	9.9288
k141_164684	1051	26	6.4063	6.0955
k141_16469	1861	64	15.7694	8.4736
k141_164693	1289	29	7.1455	5.5435
k141_164695	1149	39	9.6095	8.3634
k141_16470	1051	27	6.6527	6.3299
k141_164701	54712	6189	1524.9521	27.8724
k141_164711	2748	117	28.8285	10.4907
k141_164720	1527	28	6.8991	4.5181
k141_164722	1139	32	7.8847	6.9225
k141_164723	5391	448	110.3859	20.4760
k141_164726	1308	34	8.3775	6.4048
k141_164737	1189	26	6.4063	5.3880
k141_164738	1648	50	12.3199	7.4756
k141_164739	1017	40	9.8559	9.6911
k141_16474	1207	24	5.9135	4.8994
k141_164740	1102	25	6.1599	5.5898
k141_164741	2297	61	15.0302	6.5434
k141_164748	1185	19	4.6815	3.9507
k141_16475	1244	41	10.1023	8.1208
k141_164753	1126	75	18.4798	16.4119
k141_164754	1490	39	9.6095	6.4493
k141_164756	4425	221	54.4538	12.3059
k141_164757	1751	46	11.3343	6.4730
k141_164760	1029	16	3.9424	3.8312
k141_164761	2074	77	18.9726	9.1478
k141_164769	2123	66	16.2622	7.6600
k141_164780	1439	28	6.8991	4.7944
k141_164781	1194	39	9.6095	8.0481
k141_164783	3652	126	31.0460	8.5011
k141_164785	1273	18	4.4351	3.4840
k141_164787	1010	15	3.6960	3.6594
k141_164790	1896	70	17.2478	9.0969
k141_164792	1432	38	9.3631	6.5385
k141_164798	1365	27	6.6527	4.8738
k141_164799	1299	28	6.8991	5.3111
k141_164800	1092	30	7.3919	6.7692
k141_164801	1650	68	16.7550	10.1546
k141_164804	1997	63	15.5230	7.7732
k141_164808	1724	69	17.0014	9.8616
k141_164819	2193	86	21.1902	9.6626
k141_164823	3728	198	48.7866	13.0865
k141_164825	2603	74	18.2334	7.0048
k141_16483	4220	192	47.3083	11.2105
k141_164830	3330	162	39.9163	11.9869
k141_164831	1962	105	25.8717	13.1864
k141_164835	1223	36	8.8703	7.2529
k141_164844	1073	31	7.6383	7.1187
k141_164849	1011	15	3.6960	3.6557
k141_164850	1797	62	15.2766	8.5012
k141_164854	1141	31	7.6383	6.6944
k141_164868	2305	66	16.2622	7.0552
k141_164876	1293	38	9.3631	7.2414
k141_164877	1258	50	12.3199	9.7932
k141_164884	1446	40	9.8559	6.8160
k141_164885	1357	30	7.3919	5.4472
k141_164886	1792	63	15.5230	8.6624
k141_164894	3169	121	29.8141	9.4080
k141_164895	1233	41	10.1023	8.1933
k141_164902	2045	55	13.5518	6.6268
k141_164904	1365	43	10.5951	7.7620
k141_164909	1747	55	13.5518	7.7572
k141_164911	1140	34	8.3775	7.3487
k141_164913	1072	30	7.3919	6.8954
k141_164933	2007	78	19.2190	9.5760
k141_164934	1600	40	9.8559	6.1599
k141_164938	1355	37	9.1167	6.7282
k141_16494	1049	28	6.8991	6.5769
k141_164941	1188	22	5.4207	4.5629
k141_164943	1125	58	14.2910	12.7031
k141_164948	2061	75	18.4798	8.9664
k141_164949	1526	38	9.3631	6.1357
k141_16495	1837	54	13.3054	7.2430
k141_164950	1773	80	19.7118	11.1178
k141_164955	1546	55	13.5518	8.7657
k141_164958	2239	64	15.7694	7.0431
k141_164961	1072	42	10.3487	9.6536
k141_164962	1093	37	9.1167	8.3410
k141_164964	1079	40	9.8559	9.1343
k141_164969	1739	109	26.8573	15.4441
k141_164974	1481	35	8.6239	5.8230
k141_164978	1321	33	8.1311	6.1553
k141_164979	1117	24	5.9135	5.2941
k141_164982	1741	67	16.5086	9.4823
k141_164986	1064	18	4.4351	4.1684
k141_164991	1845	72	17.7406	9.6155
k141_164999	1344	27	6.6527	4.9499
k141_165002	1747	111	27.3501	15.6555
k141_165005	2044	64	15.7694	7.7150
k141_165006	2646	73	17.9870	6.7978
k141_16501	1185	20	4.9279	4.1586
k141_165011	1616	41	10.1023	6.2514
k141_165025	1939	61	15.0302	7.7515
k141_165027	1389	48	11.8271	8.5148
k141_165031	2136	143	35.2348	16.4957
k141_165035	1058	38	9.3631	8.8498
k141_165038	1026	24	5.9135	5.7637
k141_165039	1064	23	5.6671	5.3263
k141_16504	1225	30	7.3919	6.0342
k141_165042	1439	55	13.5518	9.4175
k141_16505	4711	181	44.5979	9.4668
k141_165058	2589	69	17.0014	6.5668
k141_16506	1127	24	5.9135	5.2471
k141_165063	1300	49	12.0735	9.2873
k141_165064	7299	588	144.8815	19.8495
k141_165066	1462	46	11.3343	7.7526
k141_16507	2634	117	28.8285	10.9447
k141_165072	2491	83	20.4510	8.2099
k141_165074	1678	45	11.0879	6.6078
k141_165085	22351	2702	665.7652	29.7868
k141_165088	1096	26	6.4063	5.8452
k141_16509	1190	26	6.4063	5.3835
k141_165090	1315	44	10.8415	8.2445
k141_165095	1002	21	5.1743	5.1640
k141_165099	4738	368	90.6742	19.1376
k141_1651	1786	61	15.0302	8.4156
k141_165100	1377	32	7.8847	5.7260
k141_165103	1484	34	8.3775	5.6452
k141_165104	1046	30	7.3919	7.0668
k141_165106	1078	29	7.1455	6.6285
k141_165109	1120	27	6.6527	5.9399
k141_16511	1304	49	12.0735	9.2588
k141_16512	2753	78	19.2190	6.9811
k141_165122	2847	81	19.9582	7.0102
k141_165123	1112	21	5.1743	4.6532
k141_165125	1299	59	14.5374	11.1912
k141_165131	1361	39	9.6095	7.0606
k141_165136	2601	155	38.1916	14.6834
k141_165144	1306	50	12.3199	9.4333
k141_165149	1806	109	26.8573	14.8711
k141_165150	1287	36	8.8703	6.8922
k141_165152	1061	25	6.1599	5.8058
k141_165154	1552	46	11.3343	7.3030
k141_165156	1376	42	10.3487	7.5208
k141_165157	6182	411	101.2692	16.3813
k141_165158	1226	36	8.8703	7.2352
k141_165161	2206	94	23.1613	10.4992
k141_165162	1609	49	12.0735	7.5037
k141_165176	1568	38	9.3631	5.9714
k141_165179	6080	197	48.5402	7.9836
k141_165181	1662	45	11.0879	6.6714
k141_165183	1011	29	7.1455	7.0678
k141_165184	1182	35	8.6239	7.2960
k141_165186	1507	43	10.5951	7.0306
k141_16519	96239	11091	2732.7911	28.3959
k141_165190	2028	57	14.0446	6.9254
k141_165193	1298	26	6.4063	4.9355
k141_165194	1952	53	13.0591	6.6901
k141_165195	1350	31	7.6383	5.6580
k141_1652	2464	103	25.3789	10.2999
k141_165203	1094	18	4.4351	4.0541
k141_165207	1657	49	12.0735	7.2863
k141_165208	1815	45	11.0879	6.1090
k141_165211	1088	33	8.1311	7.4734
k141_165225	1047	32	7.8847	7.5308
k141_165230	1030	33	8.1311	7.8943
k141_165234	1552	44	10.8415	6.9855
k141_165235	2080	79	19.4654	9.3584
k141_165239	1000	26	6.4063	6.4063
k141_16524	1127	23	5.6671	5.0285
k141_165240	1531	99	24.3933	15.9329
k141_165245	1333	36	8.8703	6.6544
k141_16525	8715	607	149.5631	17.1616
k141_165251	1901	61	15.0302	7.9065
k141_165254	1544	53	13.0591	8.4579
k141_165257	1044	23	5.6671	5.4283
k141_165260	1522	34	8.3775	5.5043
k141_165263	1008	26	6.4063	6.3555
k141_165270	1727	54	13.3054	7.7044
k141_165282	1356	29	7.1455	5.2696
k141_165287	3207	99	24.3933	7.6063
k141_16529	3249	115	28.3357	8.7214
k141_165291	2215	105	25.8717	11.6802
k141_165295	1690	50	12.3199	7.2899
k141_165296	11943	904	222.7431	18.6505
k141_165300	2379	97	23.9005	10.0465
k141_165306	1250	42	10.3487	8.2789
k141_165307	1534	52	12.8127	8.3524
k141_165313	1782	49	12.0735	6.7752
k141_165315	1126	23	5.6671	5.0330
k141_165320	2377	65	16.0158	6.7378
k141_165323	1341	27	6.6527	4.9610
k141_165324	2252	78	19.2190	8.5342
k141_165336	1131	28	6.8991	6.1000
k141_165337	2136	76	18.7262	8.7669
k141_16534	1220	25	6.1599	5.0491
k141_165340	2312	114	28.0893	12.1493
k141_165343	1206	33	8.1311	6.7422
k141_165347	1138	26	6.4063	5.6295
k141_165349	1335	27	6.6527	4.9833
k141_16535	2600	84	20.6974	7.9605
k141_165350	5207	282	69.4840	13.3443
k141_165351	1632	37	9.1167	5.5862
k141_165353	1179	31	7.6383	6.4786
k141_165355	1285	45	11.0879	8.6287
k141_165358	1260	32	7.8847	6.2577
k141_165360	1583	46	11.3343	7.1600
k141_165361	2145	122	30.0605	14.0142
k141_165362	1372	32	7.8847	5.7469
k141_165369	1285	33	8.1311	6.3277
k141_165379	1310	29	7.1455	5.4546
k141_165381	1682	63	15.5230	9.2289
k141_165382	1185	56	13.7982	11.6441
k141_165383	1153	21	5.1743	4.4877
k141_165396	2938	139	34.2492	11.6573
k141_165398	1648	53	13.0591	7.9242
k141_165399	1517	54	13.3054	8.7709
k141_165402	8410	464	114.3283	13.5943
k141_165404	1208	30	7.3919	6.1191
k141_165416	2178	56	13.7982	6.3353
k141_165420	1892	110	27.1037	14.3254
k141_165421	1106	28	6.8991	6.2379
k141_165428	1440	66	16.2622	11.2932
k141_165430	2143	153	37.6988	17.5916
k141_165431	1926	58	14.2910	7.4201
k141_165432	1025	25	6.1599	6.0097
k141_165434	1892	81	19.9582	10.5487
k141_165435	1764	54	13.3054	7.5428
k141_165437	1814	69	17.0014	9.3723
k141_165441	1311	29	7.1455	5.4504
k141_165444	1602	96	23.6541	14.7654
k141_165446	1481	40	9.8559	6.6549
k141_165447	1327	59	14.5374	10.9551
k141_165449	5263	416	102.5012	19.4758
k141_165456	2041	83	20.4510	10.0201
k141_165457	1303	45	11.0879	8.5095
k141_165458	1489	50	12.3199	8.2739
k141_165462	1460	45	11.0879	7.5944
k141_165469	2342	119	29.3213	12.5198
k141_16547	1064	27	6.6527	6.2526
k141_165471	1957	60	14.7838	7.5543
k141_165486	2160	60	14.7838	6.8444
k141_165488	2423	93	22.9149	9.4573
k141_165490	1899	81	19.9582	10.5098
k141_165491	2405	67	16.5086	6.8643
k141_165492	1104	29	7.1455	6.4724
k141_1655	3678	146	35.9740	9.7809
k141_16551	1119	44	10.8415	9.6885
k141_165510	1958	77	18.9726	9.6898
k141_165511	1608	41	10.1023	6.2825
k141_165512	1086	24	5.9135	5.4452
k141_165513	2612	149	36.7132	14.0556
k141_165514	1329	36	8.8703	6.6744
k141_165522	1344	34	8.3775	6.2333
k141_165524	1340	34	8.3775	6.2519
k141_165526	1176	29	7.1455	6.0761
k141_165529	2365	76	18.7262	7.9180
k141_165535	1682	70	17.2478	10.2543
k141_165536	2153	53	13.0591	6.0655
k141_165541	1498	37	9.1167	6.0859
k141_165543	1852	54	13.3054	7.1844
k141_165547	1194	25	6.1599	5.1591
k141_165551	1182	27	6.6527	5.6284
k141_165557	1135	32	7.8847	6.9469
k141_165560	1495	38	9.3631	6.2629
k141_165561	1204	27	6.6527	5.5255
k141_165563	1222	34	8.3775	6.8556
k141_165569	1291	30	7.3919	5.7257
k141_165573	1127	23	5.6671	5.0285
k141_165574	1041	20	4.9279	4.7339
k141_165579	1332	36	8.8703	6.6594
k141_165580	1459	62	15.2766	10.4706
k141_165581	1559	58	14.2910	9.1668
k141_165582	1724	50	12.3199	7.1461
k141_165583	1245	33	8.1311	6.5310
k141_165590	2053	87	21.4366	10.4416
k141_165592	1219	35	8.6239	7.0746
k141_165594	1397	64	15.7694	11.2881
k141_165603	1861	76	18.7262	10.0624
k141_165609	1146	35	8.6239	7.5252
k141_165610	1107	33	8.1311	7.3452
k141_165612	2630	100	24.6397	9.3687
k141_165618	1542	40	9.8559	6.3916
k141_165620	1061	32	7.8847	7.4314
k141_165625	4192	223	54.9466	13.1075
k141_165638	1473	38	9.3631	6.3565
k141_165641	1163	44	10.8415	9.3220
k141_165645	13830	929	228.9030	16.5512
k141_165646	1982	105	25.8717	13.0533
k141_16565	1260	51	12.5663	9.9732
k141_165655	1745	34	8.3775	4.8009
k141_165656	1876	95	23.4077	12.4775
k141_165668	1089	22	5.4207	4.9777
k141_16567	1303	36	8.8703	6.8076
k141_165670	3621	138	34.0028	9.3904
k141_165671	1303	65	16.0158	12.2915
k141_165677	4026	204	50.2650	12.4851
k141_165682	1479	55	13.5518	9.1628
k141_165684	2748	73	17.9870	6.5455
k141_165689	1315	53	13.0591	9.9308
k141_16569	1341	49	12.0735	9.0033
k141_165704	1522	44	10.8415	7.1232
k141_165706	1300	47	11.5807	8.9082
k141_165709	1021	38	9.3631	9.1705
k141_165711	2764	102	25.1325	9.0928
k141_165712	3051	102	25.1325	8.2375
k141_165714	2481	67	16.5086	6.6540
k141_16572	1242	32	7.8847	6.3484
k141_165727	1643	44	10.8415	6.5986
k141_165729	1026	28	6.8991	6.7243
k141_165742	1661	35	8.6239	5.1920
k141_165748	1121	27	6.6527	5.9346
k141_165749	2794	166	40.9019	14.6392
k141_16575	1230	32	7.8847	6.4103
k141_165750	5046	183	45.0907	8.9359
k141_165752	1470	53	13.0591	8.8837
k141_165754	2097	67	16.5086	7.8725
k141_165756	1719	52	12.8127	7.4536
k141_165768	2145	124	30.5533	14.2439
k141_165769	3558	114	28.0893	7.8947
k141_165770	1126	38	9.3631	8.3154
k141_165772	4462	348	85.7462	19.2170
k141_165775	1452	35	8.6239	5.9393
k141_165777	1950	57	14.0446	7.2024
k141_165778	1104	23	5.6671	5.1333
k141_165781	1460	49	12.0735	8.2695
k141_165790	1056	109	26.8573	25.4330
k141_165791	1143	22	5.4207	4.7426
k141_165798	1033	38	9.3631	9.0640
k141_165801	2391	88	21.6830	9.0686
k141_165802	2025	87	21.4366	10.5860
k141_165807	11234	760	187.2619	16.6692
k141_165809	1843	76	18.7262	10.1607
k141_16581	1288	46	11.3343	8.7999
k141_165813	1607	65	16.0158	9.9663
k141_165814	1331	33	8.1311	6.1090
k141_165815	1766	52	12.8127	7.2552
k141_165816	1187	60	14.7838	12.4548
k141_16583	3326	149	36.7132	11.0382
k141_165832	1124	30	7.3919	6.5764
k141_165839	1325	51	12.5663	9.4840
k141_165843	1286	37	9.1167	7.0892
